FUND ID,TRANSACTION DATE,TRANSACTION TYPE,TRANSACTION AMOUNT
618,2009-12-31T00:00:00Z,Value,4691728.019772479
618,2010-12-31T00:00:00Z,Value,4897357.671572118
618,2011-12-31T00:00:00Z,Value,4070616.294963874
618,2012-12-31T00:00:00Z,Value,3053122.660854606
618,2013-12-31T00:00:00Z,Value,2714969.5822041216
618,2014-12-31T00:00:00Z,Value,1702698.1670410356
618,2015-12-31T00:00:00Z,Value,852539.8746582543
618,2016-12-31T00:00:00Z,Value,809870.6986608603
618,2017-12-31T00:00:00Z,Value,651218.6931063764
618,2018-12-31T00:00:00Z,Value,407575.148664862
618,2019-12-31T00:00:00Z,Value,7566.250527275353
508,1998-02-14T00:00:00Z,Capital Call,-1254610.3425882757
508,1999-02-14T00:00:00Z,Capital Call,-620642.0314908028
508,2000-02-15T00:00:00Z,Capital Call,-397592.0019224286
508,1997-08-15T00:00:00Z,Capital Call,-1027445.7077309489
508,1998-08-15T00:00:00Z,Capital Call,-295442.17090308666
508,1999-08-15T00:00:00Z,Capital Call,-593229.0737740695
508,2000-08-15T00:00:00Z,Capital Call,-204361.39791458845
508,1997-11-15T00:00:00Z,Capital Call,-1334327.7626801282
508,1998-11-15T00:00:00Z,Capital Call,-501000.46581588686
508,1999-11-15T00:00:00Z,Capital Call,-392608.19736123085
508,2000-11-15T00:00:00Z,Capital Call,-292401.07565000653
508,2001-11-15T00:00:00Z,Capital Call,-196208.33890140057
508,2002-11-15T00:00:00Z,Capital Call,-197144.3313881755
508,2003-11-15T00:00:00Z,Capital Call,-103050.30049383642
508,1998-05-16T00:00:00Z,Capital Call,-1127067.377006635
508,2000-05-16T00:00:00Z,Capital Call,-309771.83260023594
508,2001-05-16T00:00:00Z,Capital Call,-308959.76381376386
508,1997-03-31T00:00:00Z,Capital Call,-914335.3967629373
508,2005-07-01T00:00:00Z,Distribution,2500984.94405866
508,2014-10-01T00:00:00Z,Distribution,407354.57277725206
508,2011-02-14T00:00:00Z,Distribution,760812.9837484807
508,1997-08-15T00:00:00Z,Distribution,409940.6965514347
508,1999-08-15T00:00:00Z,Distribution,245528.0755256067
508,2007-08-15T00:00:00Z,Distribution,709151.7573043518
508,2001-11-15T00:00:00Z,Distribution,803575.7753737271
508,2002-11-15T00:00:00Z,Distribution,195587.6886953786
508,1997-06-30T00:00:00Z,Value,898231.5914500505
508,1998-06-30T00:00:00Z,Value,5173919.604164157
508,1999-06-30T00:00:00Z,Value,5589870.454985542
508,2000-06-30T00:00:00Z,Value,7289553.40809381
508,2001-06-30T00:00:00Z,Value,9389461.82469749
508,2002-06-30T00:00:00Z,Value,8618753.31016546
508,2003-06-30T00:00:00Z,Value,6871690.397639388
508,2004-06-30T00:00:00Z,Value,5979166.92802238
508,2006-06-30T00:00:00Z,Value,3419045.407935888
508,2007-06-30T00:00:00Z,Value,2231310.997022261
508,2008-06-30T00:00:00Z,Value,2380456.795304795
508,2009-06-30T00:00:00Z,Value,1469209.0501343592
508,2010-06-30T00:00:00Z,Value,1286765.4765288406
508,2011-06-30T00:00:00Z,Value,284041.13850478193
508,2012-06-30T00:00:00Z,Value,302345.6058953196
508,2017-06-30T00:00:00Z,Value,0
508,2018-06-30T00:00:00Z,Value,0
508,2019-06-30T00:00:00Z,Value,0
508,2020-06-30T00:00:00Z,Value,0
508,1997-09-30T00:00:00Z,Value,1615374.9280778184
508,1998-09-30T00:00:00Z,Value,5025060.431040647
508,1999-09-30T00:00:00Z,Value,5888340.049243251
508,2000-09-30T00:00:00Z,Value,8546730.754605668
508,2001-09-30T00:00:00Z,Value,8943219.585380103
508,2002-09-30T00:00:00Z,Value,9426323.398266077
508,2003-09-30T00:00:00Z,Value,7053934.874690421
508,2004-09-30T00:00:00Z,Value,5887450.653964581
508,2005-09-30T00:00:00Z,Value,4454497.526408579
508,2006-09-30T00:00:00Z,Value,3347921.5520504643
508,2007-09-30T00:00:00Z,Value,1537531.107708794
508,2008-09-30T00:00:00Z,Value,2227092.0255432045
508,2009-09-30T00:00:00Z,Value,1226862.3726943454
508,2010-09-30T00:00:00Z,Value,1285996.7364987624
508,2011-09-30T00:00:00Z,Value,288952.13306609634
508,2012-09-30T00:00:00Z,Value,393959.7831616981
508,2016-09-30T00:00:00Z,Value,0
508,2017-09-30T00:00:00Z,Value,0
508,2018-09-30T00:00:00Z,Value,0
508,2019-09-30T00:00:00Z,Value,0
508,2020-09-30T00:00:00Z,Value,0
508,1997-03-31T00:00:00Z,Value,892857.3619667441
508,1998-03-31T00:00:00Z,Value,3930744.067217885
508,1999-03-31T00:00:00Z,Value,5882208.599347621
508,2000-03-31T00:00:00Z,Value,7274947.810760979
508,2001-03-31T00:00:00Z,Value,8894731.05169878
508,2002-03-31T00:00:00Z,Value,8490804.787738923
508,2003-03-31T00:00:00Z,Value,8412720.119592072
508,2004-03-31T00:00:00Z,Value,5842195.617782001
508,2005-03-31T00:00:00Z,Value,6653063.235989995
508,2006-03-31T00:00:00Z,Value,3293908.143636275
508,2007-03-31T00:00:00Z,Value,2156479.637122832
508,2008-03-31T00:00:00Z,Value,2386060.6802256797
508,2009-03-31T00:00:00Z,Value,1817396.1608031034
508,2010-03-31T00:00:00Z,Value,1214392.875046239
508,2011-03-31T00:00:00Z,Value,294236.6012907963
508,2012-03-31T00:00:00Z,Value,317893.7446799606
508,2017-03-31T00:00:00Z,Value,0
508,2018-03-31T00:00:00Z,Value,0
508,2019-03-31T00:00:00Z,Value,0
508,2020-03-31T00:00:00Z,Value,0
508,2021-03-31T00:00:00Z,Value,0
508,1997-12-31T00:00:00Z,Value,2879310.3719218737
508,1998-12-31T00:00:00Z,Value,5397316.849411294
508,1999-12-31T00:00:00Z,Value,6555972.806118787
508,2000-12-31T00:00:00Z,Value,8975070.865787676
508,2001-12-31T00:00:00Z,Value,8303966.896567461
508,2002-12-31T00:00:00Z,Value,9157933.22692993
508,2003-12-31T00:00:00Z,Value,6980900.856423125
508,2004-12-31T00:00:00Z,Value,5511078.947994905
508,2005-12-31T00:00:00Z,Value,4365953.162291817
508,2007-12-31T00:00:00Z,Value,2278435.3941983907
508,2008-12-31T00:00:00Z,Value,2281338.0750503615
508,2009-12-31T00:00:00Z,Value,1293121.2468539886
508,2010-12-31T00:00:00Z,Value,1189036.1106301455
508,2011-12-31T00:00:00Z,Value,324202.9685826123
508,2016-12-31T00:00:00Z,Value,0
508,2017-12-31T00:00:00Z,Value,0
508,2018-12-31T00:00:00Z,Value,0
508,2019-12-31T00:00:00Z,Value,0
508,2020-12-31T00:00:00Z,Value,0
509,2001-02-14T00:00:00Z,Capital Call,-890588.6482279748
509,2002-02-14T00:00:00Z,Capital Call,-586182.5225315988
509,2000-02-15T00:00:00Z,Capital Call,-972601.2299436684
509,2004-02-15T00:00:00Z,Capital Call,507706.03605546063
509,1999-08-15T00:00:00Z,Capital Call,-464239.4138703821
509,2000-08-15T00:00:00Z,Capital Call,-603923.2688806952
509,2001-08-15T00:00:00Z,Capital Call,-593001.0978318751
509,2002-08-15T00:00:00Z,Capital Call,14937.22881184427
509,1999-11-15T00:00:00Z,Capital Call,-1317906.374932905
509,2000-11-15T00:00:00Z,Capital Call,-305506.7227296532
509,2002-11-15T00:00:00Z,Capital Call,-195809.73159521818
509,2003-11-15T00:00:00Z,Capital Call,-200702.23171263933
509,2004-11-15T00:00:00Z,Capital Call,-202353.30078005794
509,1999-05-16T00:00:00Z,Capital Call,-651469.7025307079
509,2000-05-16T00:00:00Z,Capital Call,-616883.5821636021
509,2001-05-16T00:00:00Z,Capital Call,-1124960.4243543
509,2003-05-16T00:00:00Z,Capital Call,-386689.8605301976
509,2004-05-16T00:00:00Z,Capital Call,-582701.5960291028
509,2006-05-16T00:00:00Z,Capital Call,-303808.481698357
509,1999-03-31T00:00:00Z,Capital Call,-522786.37613530667
509,2003-02-14T00:00:00Z,Distribution,146922.6072775662
509,2010-02-14T00:00:00Z,Distribution,165621.63482094242
509,2011-02-14T00:00:00Z,Distribution,243239.33677222056
509,2003-08-15T00:00:00Z,Distribution,-152034.4267655164
509,2007-08-15T00:00:00Z,Distribution,410581.1922812481
509,2001-11-15T00:00:00Z,Distribution,558458.0657155908
509,2002-11-15T00:00:00Z,Distribution,142335.36737945615
509,2003-11-15T00:00:00Z,Distribution,463611.4984229207
509,2010-11-15T00:00:00Z,Distribution,371677.07291771873
509,2011-11-15T00:00:00Z,Distribution,295009.04033248633
509,2014-11-15T00:00:00Z,Distribution,394743.9273359609
509,2015-11-15T00:00:00Z,Distribution,33932.87223912925
509,2000-05-16T00:00:00Z,Distribution,95567.32107083313
509,2015-05-16T00:00:00Z,Distribution,1214858.2452070815
509,1999-06-30T00:00:00Z,Value,1196486.2001467254
509,2000-06-30T00:00:00Z,Value,4492735.452618877
509,2001-06-30T00:00:00Z,Value,6921019.4231670285
509,2002-06-30T00:00:00Z,Value,6798043.343382027
509,2003-06-30T00:00:00Z,Value,5598850.34690716
509,2004-06-30T00:00:00Z,Value,4782441.546343571
509,2006-06-30T00:00:00Z,Value,3676119.548559614
509,2007-06-30T00:00:00Z,Value,3224308.3633029037
509,2008-06-30T00:00:00Z,Value,3821188.975511045
509,2009-06-30T00:00:00Z,Value,3626123.100504032
509,2010-06-30T00:00:00Z,Value,3132182.272126217
509,2011-06-30T00:00:00Z,Value,1530203.4957121916
509,2012-06-30T00:00:00Z,Value,1132937.5735989094
509,2013-06-30T00:00:00Z,Value,975156.9869532287
509,2014-06-30T00:00:00Z,Value,655179.7260553247
509,2015-06-30T00:00:00Z,Value,65122.080656290054
509,2016-06-30T00:00:00Z,Value,0
509,2017-06-30T00:00:00Z,Value,0
509,2018-06-30T00:00:00Z,Value,0
509,2019-06-30T00:00:00Z,Value,0
509,2020-06-30T00:00:00Z,Value,0
509,1999-09-30T00:00:00Z,Value,1657494.3026761974
509,2000-09-30T00:00:00Z,Value,4993232.397577818
509,2001-09-30T00:00:00Z,Value,7185561.447381155
509,2002-09-30T00:00:00Z,Value,7625159.831170798
509,2003-09-30T00:00:00Z,Value,5709792.076749193
509,2004-09-30T00:00:00Z,Value,4262545.092900152
509,2005-09-30T00:00:00Z,Value,3758446.8463495523
509,2006-09-30T00:00:00Z,Value,3722400.3088374557
509,2007-09-30T00:00:00Z,Value,3274801.3234169194
509,2008-09-30T00:00:00Z,Value,3774424.151192041
509,2009-09-30T00:00:00Z,Value,3824746.647808968
509,2010-09-30T00:00:00Z,Value,2315512.2501008054
509,2011-09-30T00:00:00Z,Value,1686594.0028136568
509,2012-09-30T00:00:00Z,Value,1132050.4005269632
509,2013-09-30T00:00:00Z,Value,805367.0752251439
509,2014-09-30T00:00:00Z,Value,681072.6513963641
509,2015-09-30T00:00:00Z,Value,64872.89171943347
509,2016-09-30T00:00:00Z,Value,0
509,2017-09-30T00:00:00Z,Value,0
509,2018-09-30T00:00:00Z,Value,0
509,2019-09-30T00:00:00Z,Value,0
509,2020-09-30T00:00:00Z,Value,0
509,1999-03-31T00:00:00Z,Value,525899.2792947175
509,2000-03-31T00:00:00Z,Value,3838460.348878713
509,2001-03-31T00:00:00Z,Value,6048406.024291927
509,2002-03-31T00:00:00Z,Value,7455658.443587083
509,2003-03-31T00:00:00Z,Value,6252644.6615251405
509,2004-03-31T00:00:00Z,Value,5197028.13320074
509,2005-03-31T00:00:00Z,Value,4259098.131775296
509,2006-03-31T00:00:00Z,Value,3261338.328868555
509,2007-03-31T00:00:00Z,Value,3197915.7275403496
509,2008-03-31T00:00:00Z,Value,3778131.7147393627
509,2009-03-31T00:00:00Z,Value,3820911.397385502
509,2010-03-31T00:00:00Z,Value,3194944.9590527057
509,2011-03-31T00:00:00Z,Value,1639951.538521289
509,2012-03-31T00:00:00Z,Value,1100381.6756526574
509,2013-03-31T00:00:00Z,Value,1001545.0097496196
509,2014-03-31T00:00:00Z,Value,776660.0612510545
509,2015-03-31T00:00:00Z,Value,328941.54942855705
509,2016-03-31T00:00:00Z,Value,0
509,2017-03-31T00:00:00Z,Value,0
509,2018-03-31T00:00:00Z,Value,0
509,2019-03-31T00:00:00Z,Value,0
509,2020-03-31T00:00:00Z,Value,0
509,2021-03-31T00:00:00Z,Value,0
509,1999-12-31T00:00:00Z,Value,2742401.1971726296
509,2000-12-31T00:00:00Z,Value,5314444.552193674
509,2001-12-31T00:00:00Z,Value,6329364.845714164
509,2002-12-31T00:00:00Z,Value,7059962.007557158
509,2003-12-31T00:00:00Z,Value,5447929.453813828
509,2004-12-31T00:00:00Z,Value,4426876.314383096
509,2005-12-31T00:00:00Z,Value,3865043.875435809
509,2007-12-31T00:00:00Z,Value,3409057.2963489797
509,2008-12-31T00:00:00Z,Value,4024163.7375532053
509,2009-12-31T00:00:00Z,Value,3709022.0717711602
509,2010-12-31T00:00:00Z,Value,1879699.957675149
509,2011-12-31T00:00:00Z,Value,1325533.485910609
509,2012-12-31T00:00:00Z,Value,1120500.3026541136
509,2013-12-31T00:00:00Z,Value,757414.2464173883
509,2014-12-31T00:00:00Z,Value,337464.72403828055
509,2015-12-31T00:00:00Z,Value,0
509,2016-12-31T00:00:00Z,Value,0
509,2017-12-31T00:00:00Z,Value,0
509,2018-12-31T00:00:00Z,Value,0
509,2019-12-31T00:00:00Z,Value,0
509,2020-12-31T00:00:00Z,Value,0
1251,2005-07-01T00:00:00Z,Capital Call,-1460337.5477349563
1251,2005-02-14T00:00:00Z,Capital Call,-515430.617454685
1251,2009-02-14T00:00:00Z,Capital Call,-205968.1831740465
1251,2010-02-14T00:00:00Z,Capital Call,-208734.1969972385
1251,2011-02-14T00:00:00Z,Capital Call,-97494.41687271594
1251,2004-02-15T00:00:00Z,Capital Call,-812344.2154576499
1251,2007-08-15T00:00:00Z,Capital Call,-302419.2304773184
1251,2008-08-15T00:00:00Z,Capital Call,-300230.05251830583
1251,2003-11-15T00:00:00Z,Capital Call,-167423.24662553854
1251,2005-11-15T00:00:00Z,Capital Call,-1086136.5980019432
1251,2008-11-15T00:00:00Z,Capital Call,-99813.34312627785
1251,2004-05-16T00:00:00Z,Capital Call,-1375408.5900949314
1251,2006-05-16T00:00:00Z,Capital Call,-729295.5207088828
1251,2007-05-16T00:00:00Z,Capital Call,-200304.62577872275
1251,2009-05-16T00:00:00Z,Capital Call,-207618.21439994912
1251,2010-05-16T00:00:00Z,Capital Call,-197359.09775835593
1251,2012-05-16T00:00:00Z,Capital Call,-195402.6557195811
1251,2003-09-30T00:00:00Z,Capital Call,-1904298.9103153218
1251,2011-02-14T00:00:00Z,Distribution,797059.1699255505
1251,2015-02-14T00:00:00Z,Distribution,2433665.7830548757
1251,2016-02-15T00:00:00Z,Distribution,943936.1365120073
1251,2006-08-15T00:00:00Z,Distribution,3467355.8703788035
1251,2008-08-15T00:00:00Z,Distribution,510162.1529619427
1251,2003-11-15T00:00:00Z,Distribution,6213.349543729722
1251,2007-11-15T00:00:00Z,Distribution,1309079.815013209
1251,2015-05-16T00:00:00Z,Distribution,772881.1291956861
1251,2004-06-30T00:00:00Z,Value,3701545.291995263
1251,2006-06-30T00:00:00Z,Value,6919861.478054963
1251,2007-06-30T00:00:00Z,Value,5582554.19723874
1251,2008-06-30T00:00:00Z,Value,4691799.750410599
1251,2009-06-30T00:00:00Z,Value,4359085.358114732
1251,2010-06-30T00:00:00Z,Value,4022537.2946366295
1251,2011-06-30T00:00:00Z,Value,2378901.3459952963
1251,2012-06-30T00:00:00Z,Value,2356403.747093924
1251,2013-06-30T00:00:00Z,Value,3088060.5530905724
1251,2014-06-30T00:00:00Z,Value,3613694.63814795
1251,2015-06-30T00:00:00Z,Value,1582420.1552414163
1251,2016-06-30T00:00:00Z,Value,0
1251,2017-06-30T00:00:00Z,Value,0
1251,2018-06-30T00:00:00Z,Value,0
1251,2019-06-30T00:00:00Z,Value,0
1251,2020-06-30T00:00:00Z,Value,0
1251,2003-09-30T00:00:00Z,Value,1867235.5368390034
1251,2004-09-30T00:00:00Z,Value,3241282.836236061
1251,2005-09-30T00:00:00Z,Value,5071964.683298874
1251,2006-09-30T00:00:00Z,Value,3221899.3932016008
1251,2007-09-30T00:00:00Z,Value,5850241.354167312
1251,2008-09-30T00:00:00Z,Value,4695754.982313902
1251,2009-09-30T00:00:00Z,Value,4057385.8959538615
1251,2010-09-30T00:00:00Z,Value,3125201.689317124
1251,2011-09-30T00:00:00Z,Value,2338931.2562350007
1251,2012-09-30T00:00:00Z,Value,2306212.074123046
1251,2013-09-30T00:00:00Z,Value,3387772.718502619
1251,2014-09-30T00:00:00Z,Value,3661368.515925396
1251,2015-09-30T00:00:00Z,Value,967127.8029147174
1251,2016-09-30T00:00:00Z,Value,0
1251,2017-09-30T00:00:00Z,Value,0
1251,2018-09-30T00:00:00Z,Value,0
1251,2019-09-30T00:00:00Z,Value,0
1251,2020-09-30T00:00:00Z,Value,0
1251,2004-03-31T00:00:00Z,Value,2464248.8586949822
1251,2005-03-31T00:00:00Z,Value,3896210.7635234706
1251,2006-03-31T00:00:00Z,Value,5842188.015621352
1251,2007-03-31T00:00:00Z,Value,5476663.710894531
1251,2008-03-31T00:00:00Z,Value,5016282.894407985
1251,2009-03-31T00:00:00Z,Value,5398909.716500211
1251,2010-03-31T00:00:00Z,Value,3995650.0315852766
1251,2011-03-31T00:00:00Z,Value,2585890.735433453
1251,2012-03-31T00:00:00Z,Value,2147110.6874649245
1251,2013-03-31T00:00:00Z,Value,3273930.8716920405
1251,2014-03-31T00:00:00Z,Value,3311307.844434682
1251,2015-03-31T00:00:00Z,Value,1118330.545816215
1251,2017-03-31T00:00:00Z,Value,0
1251,2018-03-31T00:00:00Z,Value,0
1251,2019-03-31T00:00:00Z,Value,0
1251,2020-03-31T00:00:00Z,Value,0
1251,2021-03-31T00:00:00Z,Value,0
1251,2003-12-31T00:00:00Z,Value,1837816.4890626876
1251,2004-12-31T00:00:00Z,Value,3303371.2822100464
1251,2005-12-31T00:00:00Z,Value,6200654.628800089
1251,2007-12-31T00:00:00Z,Value,4551862.598972464
1251,2008-12-31T00:00:00Z,Value,5364921.9268201
1251,2009-12-31T00:00:00Z,Value,4078670.7876708354
1251,2010-12-31T00:00:00Z,Value,3138939.545997843
1251,2011-12-31T00:00:00Z,Value,2314323.8690387337
1251,2012-12-31T00:00:00Z,Value,3043364.9604682536
1251,2013-12-31T00:00:00Z,Value,3211133.1057867506
1251,2014-12-31T00:00:00Z,Value,3455236.3095294307
1251,2015-12-31T00:00:00Z,Value,814919.3669063492
1251,2016-12-31T00:00:00Z,Value,0
1251,2017-12-31T00:00:00Z,Value,0
1251,2018-12-31T00:00:00Z,Value,0
1251,2019-12-31T00:00:00Z,Value,0
1251,2020-12-31T00:00:00Z,Value,0
1205,2002-02-14T00:00:00Z,Capital Call,-1121989.6427542155
1205,2003-02-14T00:00:00Z,Capital Call,-488337.6170229167
1205,2005-02-14T00:00:00Z,Capital Call,-519712.31160685426
1205,2006-02-14T00:00:00Z,Capital Call,-542103.388234973
1205,2007-02-14T00:00:00Z,Capital Call,-812554.0191680193
1205,2009-02-14T00:00:00Z,Capital Call,-80149.49826843392
1205,2003-08-15T00:00:00Z,Capital Call,-486361.5343160927
1205,2004-08-15T00:00:00Z,Capital Call,-516966.9911731035
1205,2006-08-15T00:00:00Z,Capital Call,-401588.1194174289
1205,2007-08-15T00:00:00Z,Capital Call,-101896.04956097902
1205,2008-08-15T00:00:00Z,Capital Call,-97463.88548053801
1205,2009-08-15T00:00:00Z,Capital Call,-175527.32435744256
1205,2004-11-15T00:00:00Z,Capital Call,-241702.66904868186
1205,2005-11-15T00:00:00Z,Capital Call,-297115.85079319775
1205,2006-11-15T00:00:00Z,Capital Call,-206031.7871198058
1205,2007-11-15T00:00:00Z,Capital Call,-98901.42755769193
1205,2008-11-15T00:00:00Z,Capital Call,-154796.64527624846
1205,2002-05-16T00:00:00Z,Capital Call,-4135.68926158294
1205,2003-05-16T00:00:00Z,Capital Call,-496630.7978145778
1205,2004-05-16T00:00:00Z,Capital Call,-705918.5109250249
1205,2005-05-16T00:00:00Z,Capital Call,-504247.3543714732
1205,2006-05-16T00:00:00Z,Capital Call,-257883.62997118387
1205,2007-05-16T00:00:00Z,Capital Call,-151352.2103894502
1205,2010-05-16T00:00:00Z,Capital Call,-153779.2090298608
1205,2002-09-30T00:00:00Z,Capital Call,-488419.8538064293
1205,2001-12-31T00:00:00Z,Capital Call,-521868.2821080794
1205,2009-02-14T00:00:00Z,Distribution,1693248.0838213284
1205,2010-02-14T00:00:00Z,Distribution,576456.4972550415
1205,2011-02-14T00:00:00Z,Distribution,434174.79152806534
1205,2017-02-14T00:00:00Z,Distribution,38195.03546676733
1205,2012-02-15T00:00:00Z,Distribution,388585.4499938972
1205,2007-08-15T00:00:00Z,Distribution,741897.2800843954
1205,2012-08-15T00:00:00Z,Distribution,2377571.027641358
1205,2013-08-15T00:00:00Z,Distribution,237364.9388563366
1205,2015-08-15T00:00:00Z,Distribution,318715.7189067714
1205,2007-11-15T00:00:00Z,Distribution,1563867.1094032123
1205,2009-11-15T00:00:00Z,Distribution,614771.1906760025
1205,2011-11-15T00:00:00Z,Distribution,1024994.3875610876
1205,2012-11-15T00:00:00Z,Distribution,310518.5736742963
1205,2007-05-16T00:00:00Z,Distribution,531878.1613219833
1205,2008-05-16T00:00:00Z,Distribution,1821358.217762859
1205,2011-05-16T00:00:00Z,Distribution,295473.7585297929
1205,2002-06-30T00:00:00Z,Value,1421534.3175306895
1205,2003-06-30T00:00:00Z,Value,2620437.2307958603
1205,2004-06-30T00:00:00Z,Value,3629108.19260329
1205,2005-06-30T00:00:00Z,Value,4147865.9848110857
1205,2006-06-30T00:00:00Z,Value,5668145.21377513
1205,2007-06-30T00:00:00Z,Value,8993624.38777623
1205,2008-06-30T00:00:00Z,Value,6713479.980167306
1205,2009-06-30T00:00:00Z,Value,4814017.557844976
1205,2010-06-30T00:00:00Z,Value,4056434.98837601
1205,2011-06-30T00:00:00Z,Value,2509566.5741947806
1205,2012-06-30T00:00:00Z,Value,3450751.4547922113
1205,2013-06-30T00:00:00Z,Value,690925.5173995368
1205,2014-06-30T00:00:00Z,Value,501734.1517101824
1205,2015-06-30T00:00:00Z,Value,361705.9803914884
1205,2016-06-30T00:00:00Z,Value,77980.96013266817
1205,2018-06-30T00:00:00Z,Value,0
1205,2019-06-30T00:00:00Z,Value,0
1205,2020-06-30T00:00:00Z,Value,0
1205,2003-09-30T00:00:00Z,Value,3205755.323217772
1205,2004-09-30T00:00:00Z,Value,3539882.160490446
1205,2005-09-30T00:00:00Z,Value,4183156.1218547844
1205,2006-09-30T00:00:00Z,Value,5751181.537114549
1205,2007-09-30T00:00:00Z,Value,9841508.911741395
1205,2008-09-30T00:00:00Z,Value,6412693.144479703
1205,2009-09-30T00:00:00Z,Value,4986649.151163988
1205,2010-09-30T00:00:00Z,Value,4462389.9385400545
1205,2011-09-30T00:00:00Z,Value,2703044.6734956577
1205,2012-09-30T00:00:00Z,Value,935360.9888211079
1205,2013-09-30T00:00:00Z,Value,463831.1768651474
1205,2014-09-30T00:00:00Z,Value,492552.7780426554
1205,2015-09-30T00:00:00Z,Value,77795.1426369913
1205,2016-09-30T00:00:00Z,Value,77666.41582718342
1205,2017-09-30T00:00:00Z,Value,0
1205,2018-09-30T00:00:00Z,Value,0
1205,2019-09-30T00:00:00Z,Value,0
1205,2020-09-30T00:00:00Z,Value,0
1205,2002-03-31T00:00:00Z,Value,1468854.5553381187
1205,2003-03-31T00:00:00Z,Value,2263165.508330463
1205,2004-03-31T00:00:00Z,Value,3054951.8570345696
1205,2005-03-31T00:00:00Z,Value,3751758.106942282
1205,2006-03-31T00:00:00Z,Value,5102687.571643474
1205,2007-03-31T00:00:00Z,Value,8557243.345470998
1205,2008-03-31T00:00:00Z,Value,8225141.136346542
1205,2009-03-31T00:00:00Z,Value,3698557.2966007334
1205,2010-03-31T00:00:00Z,Value,4250071.3662949
1205,2011-03-31T00:00:00Z,Value,2627323.094635986
1205,2012-03-31T00:00:00Z,Value,2833651.466661697
1205,2013-03-31T00:00:00Z,Value,699301.3745133609
1205,2014-03-31T00:00:00Z,Value,473340.31838580506
1205,2015-03-31T00:00:00Z,Value,159006.1252084449
1205,2016-03-31T00:00:00Z,Value,77268.12806477789
1205,2017-03-31T00:00:00Z,Value,0
1205,2018-03-31T00:00:00Z,Value,0
1205,2019-03-31T00:00:00Z,Value,0
1205,2020-03-31T00:00:00Z,Value,0
1205,2021-03-31T00:00:00Z,Value,0
1205,2001-12-31T00:00:00Z,Value,445113.4975303989
1205,2002-12-31T00:00:00Z,Value,1791749.1194777736
1205,2003-12-31T00:00:00Z,Value,2990112.7789229183
1205,2004-12-31T00:00:00Z,Value,3216212.357977438
1205,2005-12-31T00:00:00Z,Value,4388781.3898104485
1205,2006-12-31T00:00:00Z,Value,6413825.390502937
1205,2007-12-31T00:00:00Z,Value,9964630.67797642
1205,2008-12-31T00:00:00Z,Value,6209826.042330379
1205,2009-12-31T00:00:00Z,Value,4218695.172443383
1205,2010-12-31T00:00:00Z,Value,4103701.789107558
1205,2011-12-31T00:00:00Z,Value,1813141.4902220056
1205,2012-12-31T00:00:00Z,Value,700679.75757317245
1205,2013-12-31T00:00:00Z,Value,470008.48259545903
1205,2014-12-31T00:00:00Z,Value,170354.2784476027
1205,2015-12-31T00:00:00Z,Value,77708.19397686348
1205,2016-12-31T00:00:00Z,Value,75690.75702330284
1205,2017-12-31T00:00:00Z,Value,0
1205,2018-12-31T00:00:00Z,Value,0
1205,2019-12-31T00:00:00Z,Value,0
1205,2020-12-31T00:00:00Z,Value,0
1330,2013-06-30T00:00:00Z,Capital Call,-1250441.0264864564
1330,2013-06-30T00:00:00Z,Value,1284642.8766064346
25,2020-03-02T00:00:00Z,Capital Call,-1221544.6607936176
25,2020-09-09T00:00:00Z,Capital Call,-622800.5950550549
25,2020-06-22T00:00:00Z,Capital Call,-677941.9569103047
25,2020-12-31T00:00:00Z,Capital Call,-3326475.802364428
25,2020-06-30T00:00:00Z,Value,4725744.930351466
25,2020-03-31T00:00:00Z,Value,3823656.7972977874
25,2020-12-31T00:00:00Z,Value,5408983.5658966005
1069,2015-02-14T00:00:00Z,Capital Call,-701385.71230653
1069,2017-02-14T00:00:00Z,Capital Call,-706179.2445816101
1069,2018-02-14T00:00:00Z,Capital Call,-300309.09110605717
1069,2016-02-15T00:00:00Z,Capital Call,-288485.49671284854
1069,2015-08-15T00:00:00Z,Capital Call,-924845.4511016607
1069,2016-08-15T00:00:00Z,Capital Call,-511134.7705963999
1069,2017-08-15T00:00:00Z,Capital Call,-617732.9884395003
1069,2018-08-15T00:00:00Z,Capital Call,-103629.42048162222
1069,2019-08-15T00:00:00Z,Capital Call,-195641.8643705547
1069,2020-08-15T00:00:00Z,Capital Call,-102348.94558414818
1069,2015-11-15T00:00:00Z,Capital Call,-608812.6251138747
1069,2016-11-15T00:00:00Z,Capital Call,-613148.6600115896
1069,2017-11-15T00:00:00Z,Capital Call,-394113.86865377426
1069,2018-11-15T00:00:00Z,Capital Call,-684008.6654648185
1069,2019-11-15T00:00:00Z,Capital Call,-517771.0672654212
1069,2015-05-16T00:00:00Z,Capital Call,-202341.6467383504
1069,2016-05-16T00:00:00Z,Capital Call,-291930.87700009346
1069,2017-05-16T00:00:00Z,Capital Call,-391311.5859180689
1069,2018-05-16T00:00:00Z,Capital Call,-393780.2633419633
1069,2019-05-16T00:00:00Z,Capital Call,-606977.6293225586
1069,2014-12-31T00:00:00Z,Capital Call,-665870.6528179975
1069,2017-02-14T00:00:00Z,Distribution,712000.0057329664
1069,2019-02-14T00:00:00Z,Distribution,692471.7634531156
1069,2018-08-15T00:00:00Z,Distribution,539345.8464068045
1069,2018-11-15T00:00:00Z,Distribution,197666.04644522443
